SN BN-R 2CPp	295.886	IS      STL	417.298	11	0.410333709604375	129
SN BN-R 2CPm	275.608	IS      Def	383.99	11	0.39324693042292	129
SN BN-R 2CPp	295.886	IS      POp	398.318	11	0.346187382978579	129
SN BN-L 2CPp	323.654	IS      AIF	423.682	11	0.309058438950237	129
SN BN-R 2CPp	295.886	IS      Def	383.99	11	0.297763327768127	129
SN BN-L 2CPp	323.654	IS      STL	417.298	11	0.28933367114264	129
SN BN-L 2CPp	323.654	IS      POp	398.318	11	0.230690799433963	129
SN BN-L 2CPp	323.654	IS      Def	383.99	11	0.186421301760522	129
SN Best 4CmS	214.644	IS      AIF	497.958	12	1.31992508525745	129
SN Best 4CmS	214.644	IS      STL	480.586	12	1.23899107359162	129
SN Best 4CmS	214.644	IS      POp	470.086	12	1.19007286483666	129
SN BN-R 4Cm 	229.602	IS      AIF	497.958	12	1.16878772832989	129
SN BN-L 4CmS	235.74	IS      AIF	497.958	12	1.1123186561466	129
SN BN-R 4Cm 	229.602	IS      STL	480.586	12	1.09312636649507	129
SN Best 2CPm	239.696	IS      AIF	497.958	12	1.07745644483012	129
SN Best 4CmS	214.644	IS      Def	445.706	12	1.07648944298466	129
SN BN-R 4Cm 	229.602	IS      POp	470.086	12	1.04739505753434	129
SN BN-L 4Cm 	244.124	IS      AIF	497.958	12	1.03977486850945	129
SN BN-L 4CmS	235.74	IS      STL	480.586	12	1.0386273012641	129
SN BN-P 2CPm	246.97	IS      AIF	497.958	12	1.0162691824918	129
SN Best 2CPm	239.696	IS      STL	480.586	12	1.0049813096589	129
SN BN-L 4CmS	235.74	IS      POp	470.086	12	0.994086705692712	129
SN BN-P 4CmS	250.48	IS      AIF	497.958	12	0.988015011178537	129
SN BN-L 4Cm 	244.124	IS      STL	480.586	12	0.968614310760106	129
SN Best 2CPm	239.696	IS      POp	470.086	12	0.961175822708765	129
SN BN-P 2CPm	246.97	IS      STL	480.586	12	0.945928655302263	129
SN BN-R 4Cm 	229.602	IS      Def	445.706	12	0.941211313490301	129
SN Best 4Cm 	257.082	IS      AIF	497.958	12	0.936961747613602	129
SN BN-L 4Cm 	244.124	IS      POp	470.086	12	0.925603381887893	129
SN BN-P 4CmS	250.48	IS      STL	480.586	12	0.91866017246886	129
SN BN-P 2CPm	246.97	IS      POp	470.086	12	0.903413370044945	129
SN BN-L 4CmS	235.74	IS      Def	445.706	12	0.890667684737423	129
SN BN-P 4CmS	250.48	IS      POp	470.086	12	0.876740657936762	129
SN Best 4Cm 	257.082	IS      STL	480.586	12	0.869387977376868	129
SN Best 2CPm	239.696	IS      Def	445.706	12	0.859463653961685	129
SN Best 4Cm 	257.082	IS      POp	470.086	12	0.828544977866984	129
SN BN-L 4Cm 	244.124	IS      Def	445.706	12	0.825736101325556	129
SN BN-L 2CPm	272.852	IS      AIF	497.958	12	0.825011361470688	129
SN Best 2CPp	273.704	IS      AIF	497.958	12	0.819330371496215	129
SN BN-P 2CPm	246.97	IS      Def	445.706	12	0.804696926752237	129
SN BN-P 4Cm 	276.428	IS      AIF	497.958	12	0.801402173441186	129
SN BN-P 4CmS	250.48	IS      Def	445.706	12	0.779407537527947	129
SN BN-P 2CPp	279.956	IS      AIF	497.958	12	0.778700938718942	129
SN BN-R 4CmS	281.888	IS      AIF	497.958	12	0.76651010330344	129
SN BN-L 2CPm	272.852	IS      STL	480.586	12	0.761343145734684	129
SN Best 2CPp	273.704	IS      STL	480.586	12	0.755860345482711	129
SN BN-P 4Cm 	276.428	IS      STL	480.586	12	0.738557599085476	129
SN Best 4Cm 	257.082	IS      Def	445.706	12	0.733711422814511	129
SN BN-L 2CPm	272.852	IS      POp	470.086	12	0.722860745019278	129
SN Best 2CPp	273.704	IS      POp	470.086	12	0.717497734779178	129
SN BN-P 2CPp	279.956	IS      STL	480.586	12	0.716648330451928	129
SN BN-R 4CmS	281.888	IS      STL	480.586	12	0.704882790328074	129
SN BN-P 4Cm 	276.428	IS      POp	470.086	12	0.700573024440361	129
SN BN-P 2CPp	279.956	IS      POp	470.086	12	0.679142436668619	129
SN BN-R 4CmS	281.888	IS      POp	470.086	12	0.667633953910773	129
SN BN-R 2CPm	300.462	IS      AIF	497.958	12	0.657307746071051	129
SN BN-L 2CPm	272.852	IS      Def	445.706	12	0.633508275548649	129
SN Best 2CPp	273.704	IS      Def	445.706	12	0.628423406307544	129
SN BN-P 4Cm 	276.428	IS      Def	445.706	12	0.61237645969294	129
SN BN-R 2CPm	300.462	IS      STL	480.586	12	0.599490118550765	129
SN BN-P 2CPp	279.956	IS      Def	445.706	12	0.59205732329366	129
SN BN-R 4CmS	281.888	IS      Def	445.706	12	0.581145703258032	129
SN BN-R 2CPm	300.462	IS      POp	470.086	12	0.564543935672398	129
SN BN-R 2CPm	300.462	IS      Def	445.706	12	0.483402227236722	129
SN BN-L 2CPp	349.488	IS      AIF	497.958	12	0.424821453097102	129
SN BN-R 2CPp	355.018	IS      AIF	497.958	12	0.40262747240985	129
SN BN-L 2CPp	349.488	IS      STL	480.586	12	0.375114453142883	129
SN BN-R 2CPp	355.018	IS      STL	480.586	12	0.353694742238422	129
SN BN-L 2CPp	349.488	IS      POp	470.086	12	0.345070503136016	129
SN BN-R 2CPp	355.018	IS      POp	470.086	12	0.324118777076092	129
SN BN-L 2CPp	349.488	IS      Def	445.706	12	0.275311312548643	129
SN BN-R 2CPp	355.018	IS      Def	445.706	12	0.255446202727749	129
SN Best 2CPm	257.436	IS      AIF	544.684	13	1.1158035395205	129
SN Best 4CmS	260.888	IS      AIF	544.684	13	1.08780779491583	129
SN BN-L 4CmS	266.436	IS      AIF	544.684	13	1.04433334834632	129
SN Best 2CPm	257.436	IS      STL	508.924	13	0.976895228328594	129
SN Best 4CmS	260.888	IS      STL	508.924	13	0.950737481217994	129
SN BN-P 2CPm	281.896	IS      AIF	544.684	13	0.932216136447484	129
SN BN-R 4CmS	284.562	IS      AIF	544.684	13	0.914113620230389	129
SN BN-L 4CmS	266.436	IS      STL	508.924	13	0.910117251422481	129
SN Best 2CPm	257.436	IS      POp	489.046	13	0.899679920446247	129
SN BN-L 4Cm 	287.932	IS      AIF	544.684	13	0.891710542767042	129
SN BN-P 4CmS	287.936	IS      AIF	544.684	13	0.891684263169593	129
SN Best 4CmS	260.888	IS      POp	489.046	13	0.874543865566833	129
SN BN-R 4Cm 	290.88	IS      AIF	544.684	13	0.872538503850385	129
SN Best 4Cm 	293.414	IS      AIF	544.684	13	0.85636677186501	129
SN Best 2CPp	294.538	IS      AIF	544.684	13	0.849282605300504	129
SN Best 2CPm	257.436	IS      Def	472.696	13	0.836168989574108	129
SN BN-L 4CmS	266.436	IS      POp	489.046	13	0.835510216337132	129
SN Best 4CmS	260.888	IS      Def	472.696	13	0.811873294287204	129
SN BN-P 2CPm	281.896	IS      STL	508.924	13	0.80536084229645	129
SN BN-R 4CmS	284.562	IS      STL	508.924	13	0.788446805968471	129
SN BN-L 4CmS	266.436	IS      Def	472.696	13	0.77414463510937	129
SN BN-L 4Cm 	287.932	IS      STL	508.924	13	0.767514552047011	129
SN BN-P 4CmS	287.936	IS      STL	508.924	13	0.767489997777284	129
SN BN-R 4Cm 	290.88	IS      STL	508.924	13	0.749601210121012	129
SN BN-P 2CPm	281.896	IS      POp	489.046	13	0.734845474926923	129
SN Best 4Cm 	293.414	IS      STL	508.924	13	0.734491196739079	129
SN Best 2CPp	294.538	IS      STL	508.924	13	0.727872125158723	129
SN BN-R 4CmS	284.562	IS      POp	489.046	13	0.718592081866166	129
SN BN-L 4Cm 	287.932	IS      POp	489.046	13	0.698477418279316	129
SN BN-P 4CmS	287.936	IS      POp	489.046	13	0.698453823071794	129
SN BN-R 4Cm 	290.88	IS      POp	489.046	13	0.681263751375138	129
SN BN-P 2CPm	281.896	IS      Def	472.696	13	0.676845361409882	129
SN BN-P 2CPp	326.512	IS      AIF	544.684	13	0.668189836820699	129
SN Best 4Cm 	293.414	IS      POp	489.046	13	0.666743918149782	129
SN BN-R 4CmS	284.562	IS      Def	472.696	13	0.661135358902454	129
SN Best 2CPp	294.538	IS      POp	489.046	13	0.660383380073199	129
SN BN-P 4Cm 	328.588	IS      AIF	544.684	13	0.657650309810462	129
SN BN-L 4Cm 	287.932	IS      Def	472.696	13	0.641693177555812	129
SN BN-P 4CmS	287.936	IS      Def	472.696	13	0.641670371193599	129
SN BN-L 2CPm	334.468	IS      AIF	544.684	13	0.628508556872406	129
SN BN-R 4Cm 	290.88	IS      Def	472.696	13	0.62505500550055	129
SN Best 4Cm 	293.414	IS      Def	472.696	13	0.61102060569707	129
SN Best 2CPp	294.538	IS      Def	472.696	13	0.604872715914415	129
SN BN-P 2CPp	326.512	IS      STL	508.924	13	0.558668594109864	129
SN BN-P 4Cm 	328.588	IS      STL	508.924	13	0.548821015983542	129
SN BN-L 2CPm	334.468	IS      STL	508.924	13	0.521592499132951	129
SN BN-P 2CPp	326.512	IS      POp	489.046	13	0.497788748958691	129
SN BN-R 2CPm	364.83	IS      AIF	544.684	13	0.492980292190883	129
SN BN-P 4Cm 	328.588	IS      POp	489.046	13	0.488325806176732	129
SN BN-L 2CPm	334.468	IS      POp	489.046	13	0.46216080462107	129
SN BN-P 2CPp	326.512	IS      Def	472.696	13	0.447714019699123	129
SN BN-P 4Cm 	328.588	IS      Def	472.696	13	0.438567446163585	129
SN BN-L 2CPm	334.468	IS      Def	472.696	13	0.413277204396235	129
SN BN-R 2CPm	364.83	IS      STL	508.924	13	0.394962037113176	129
SN BN-R 2CPp	393.252	IS      AIF	544.684	13	0.385076236103058	129
SN BN-L 2CPp	396.12	IS      AIF	544.684	13	0.375047965263051	129
SN BN-R 2CPm	364.83	IS      POp	489.046	13	0.340476386262095	129
SN BN-R 2CPm	364.83	IS      Def	472.696	13	0.295660992791163	129
SN BN-R 2CPp	393.252	IS      STL	508.924	13	0.294142178552175	129
SN BN-L 2CPp	396.12	IS      STL	508.924	13	0.284772291224881	129
SN BN-R 2CPp	393.252	IS      POp	489.046	13	0.243594438171961	129
SN BN-L 2CPp	396.12	IS      POp	489.046	13	0.234590528122791	129
SN BN-R 2CPp	393.252	IS      Def	472.696	13	0.202018044409183	129
SN BN-L 2CPp	396.12	IS      Def	472.696	13	0.193315157023124	129
SN BN-L 4CmS	310.306	IS      AIF	591.644	14	0.906646987167506	129
SN Best 2CPm	314.968	IS      AIF	591.644	14	0.878425744837571	129
SN BN-L 4CmS	310.306	IS      STL	575.55	14	0.854782053843625	129
SN Best 2CPm	314.968	IS      STL	575.55	14	0.827328490513322	129
SN Best 4CmS	324.04	IS      AIF	591.644	14	0.825836316504135	129
SN BN-L 4CmS	310.306	IS      POp	563.032	14	0.814441228980426	129
SN BN-R 4CmS	328.934	IS      AIF	591.644	14	0.798670857983668	129
SN Best 2CPm	314.968	IS      POp	563.032	14	0.78758477051637	129
SN Best 4CmS	324.04	IS      STL	575.55	14	0.776169608690285	129
SN BN-R 4Cm 	335.78	IS      AIF	591.644	14	0.761998927869439	129
SN BN-L 4CmS	310.306	IS      Def	545.484	14	0.757890598312634	129
SN BN-P 4CmS	337.592	IS      AIF	591.644	14	0.752541529420129	129
SN BN-R 4CmS	328.934	IS      STL	575.55	14	0.749743109559972	129
SN Best 4CmS	324.04	IS      POp	563.032	14	0.737538575484508	129
SN Best 2CPm	314.968	IS      Def	545.484	14	0.731871174214523	129
